Year,GrandPrix,Session,Driver,LapNumber,LapTimeSeconds,PreviousLapTime,Compound,CompoundEncoded,TyreLife,TyreLifeNormalized,Stint,StintLap,TrackStatus,IsPitLap,Position,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,LapTimeDelta
2025,Canada,R,RUS,39.0,75.766,75.57,HARD,2,27.0,0.9310344827586207,2.0,25,1,0,1.0,21.189,24.084,30.493,0.19600000000001216
2025,Canada,R,RUS,40.0,75.701,75.766,HARD,2,28.0,0.9655172413793104,2.0,26,1,0,1.0,21.336,23.948,30.417,-0.06500000000001194
2025,Canada,R,RUS,41.0,75.477,75.701,HARD,2,29.0,1.0,2.0,27,1,0,1.0,21.116,23.961,30.4,-0.22399999999998954
2025,Canada,R,RUS,45.0,75.295,75.283,HARD,2,3.0,0.10344827586206896,3.0,2,1,0,3.0,21.097,24.105,30.093,0.012000000000000455
2025,Canada,R,RUS,46.0,75.32,75.295,HARD,2,4.0,0.13793103448275862,3.0,3,1,0,3.0,21.074,23.885,30.361,0.024999999999991473
2025,Canada,R,RUS,47.0,75.337,75.32,HARD,2,5.0,0.1724137931034483,3.0,4,1,0,2.0,21.077,23.921,30.339,0.017000000000010118
2025,Canada,R,RUS,51.0,75.374,75.203,HARD,2,9.0,0.3103448275862069,3.0,6,1,0,2.0,21.183,23.782,30.409,0.17099999999999227
2025,Canada,R,RUS,52.0,75.257,75.374,HARD,2,10.0,0.3448275862068966,3.0,7,1,0,2.0,21.098,23.839,30.32,-0.11699999999999022
2025,Canada,R,RUS,53.0,75.221,75.257,HARD,2,11.0,0.3793103448275862,3.0,8,1,0,1.0,20.974,23.827,30.42,-0.036000000000001364
2025,Canada,R,RUS,54.0,74.869,75.221,HARD,2,12.0,0.41379310344827586,3.0,9,1,0,1.0,20.85,23.828,30.191,-0.35200000000000387
2025,Canada,R,RUS,55.0,74.849,74.869,HARD,2,13.0,0.4482758620689655,3.0,10,1,0,1.0,20.923,23.657,30.269,-0.01999999999999602
2025,Canada,R,RUS,56.0,74.896,74.849,HARD,2,14.0,0.4827586206896552,3.0,11,1,0,1.0,21.057,23.661,30.178,0.046999999999997044
2025,Canada,R,RUS,57.0,75.102,74.896,HARD,2,15.0,0.5172413793103449,3.0,12,1,0,1.0,21.035,23.822,30.245,0.20600000000000307
2025,Canada,R,RUS,58.0,74.525,75.102,HARD,2,16.0,0.5517241379310345,3.0,13,1,0,1.0,20.76,23.569,30.196,-0.5769999999999982
2025,Canada,R,RUS,59.0,74.466,74.525,HARD,2,17.0,0.5862068965517241,3.0,14,1,0,1.0,20.722,23.598,30.146,-0.05900000000001171
2025,Canada,R,RUS,60.0,74.49,74.466,HARD,2,18.0,0.6206896551724138,3.0,15,1,0,1.0,20.694,23.674,30.122,0.02400000000000091
2025,Canada,R,RUS,61.0,74.357,74.49,HARD,2,19.0,0.6551724137931034,3.0,16,1,0,1.0,20.638,23.645,30.074,-0.13299999999999557
2025,Canada,R,RUS,62.0,74.306,74.357,HARD,2,20.0,0.6896551724137931,3.0,17,1,0,1.0,20.691,23.593,30.022,-0.05100000000000193
2025,Canada,R,RUS,63.0,74.119,74.306,HARD,2,21.0,0.7241379310344828,3.0,18,1,0,1.0,20.624,23.41,30.085,-0.1869999999999976
2025,Canada,R,RUS,64.0,74.301,74.119,HARD,2,22.0,0.7586206896551724,3.0,19,1,0,1.0,20.635,23.56,30.106,0.18200000000000216
2025,Canada,R,RUS,65.0,74.364,74.301,HARD,2,23.0,0.7931034482758621,3.0,20,1,0,1.0,20.719,23.566,30.079,0.06300000000000239
2025,Canada,R,RUS,66.0,74.53,74.364,HARD,2,24.0,0.8275862068965517,3.0,21,1,0,1.0,20.766,23.661,30.103,0.16599999999999682
