Year,GrandPrix,Session,Driver,LapNumber,LapTimeSeconds,PreviousLapTime,Compound,CompoundEncoded,TyreLife,TyreLifeNormalized,Stint,StintLap,TrackStatus,IsPitLap,Position,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,LapTimeDelta
2025,Miami,R,RUS,43.0,90.96,90.755,MEDIUM,1,14.0,0.5,2.0,12,1,0,3.0,30.116,35.035,25.809,0.2049999999999983
2025,Miami,R,RUS,44.0,90.795,90.96,MEDIUM,1,15.0,0.5357142857142857,2.0,13,1,0,3.0,30.109,34.904,25.782,-0.16499999999999204
2025,Miami,R,RUS,45.0,90.837,90.795,MEDIUM,1,16.0,0.5714285714285714,2.0,14,1,0,3.0,30.161,34.916,25.76,0.04200000000000159
2025,Miami,R,RUS,46.0,90.778,90.837,MEDIUM,1,17.0,0.6071428571428571,2.0,15,1,0,3.0,30.145,34.837,25.796,-0.0589999999999975
2025,Miami,R,RUS,47.0,90.879,90.778,MEDIUM,1,18.0,0.6428571428571429,2.0,16,1,0,3.0,30.224,34.884,25.771,0.10099999999999909
2025,Miami,R,RUS,48.0,90.821,90.879,MEDIUM,1,19.0,0.6785714285714286,2.0,17,1,0,3.0,30.211,34.846,25.764,-0.058000000000006935
2025,Miami,R,RUS,49.0,90.942,90.821,MEDIUM,1,20.0,0.7142857142857143,2.0,18,1,0,3.0,30.212,34.999,25.731,0.12099999999999511
2025,Miami,R,RUS,50.0,90.752,90.942,MEDIUM,1,21.0,0.75,2.0,19,1,0,3.0,30.173,34.797,25.782,-0.18999999999999773
2025,Miami,R,RUS,51.0,90.644,90.752,MEDIUM,1,22.0,0.7857142857142857,2.0,20,1,0,3.0,30.093,34.846,25.705,-0.10799999999998988
2025,Miami,R,RUS,52.0,90.637,90.644,MEDIUM,1,23.0,0.8214285714285714,2.0,21,1,0,3.0,30.065,34.81,25.762,-0.007000000000005002
2025,Miami,R,RUS,53.0,90.518,90.637,MEDIUM,1,24.0,0.8571428571428571,2.0,22,1,0,3.0,30.048,34.7,25.77,-0.11899999999999977
2025,Miami,R,RUS,54.0,90.516,90.518,MEDIUM,1,25.0,0.8928571428571429,2.0,23,1,0,3.0,29.877,34.924,25.715,-0.001999999999995339
2025,Miami,R,RUS,55.0,90.789,90.516,MEDIUM,1,26.0,0.9285714285714286,2.0,24,1,0,3.0,30.054,34.941,25.794,0.27299999999999613
2025,Miami,R,RUS,56.0,91.001,90.789,MEDIUM,1,27.0,0.9642857142857143,2.0,25,1,0,3.0,30.071,35.199,25.731,0.2120000000000033
2025,Miami,R,RUS,57.0,91.005,91.001,MEDIUM,1,28.0,1.0,2.0,26,1,0,3.0,30.205,35.031,25.769,0.003999999999990678
