Year,GrandPrix,Session,Driver,LapNumber,LapTimeSeconds,PreviousLapTime,Compound,CompoundEncoded,TyreLife,TyreLifeNormalized,Stint,StintLap,TrackStatus,IsPitLap,Position,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,LapTimeDelta
2024,Las Vegas,R,RUS,48.0,96.663,96.36,HARD,2,17.0,0.85,3.0,15,1,0,1.0,27.685,32.411,36.567,0.3029999999999972
2024,Las Vegas,R,RUS,49.0,97.204,96.663,HARD,2,18.0,0.9,3.0,16,1,0,1.0,27.937,32.667,36.6,0.5409999999999968
2024,Las Vegas,R,RUS,50.0,97.867,97.204,HARD,2,19.0,0.95,3.0,17,1,0,1.0,27.958,32.969,36.94,0.6630000000000109
2025,Bahrain,R,RUS,3.0,98.286,97.817,SOFT,0,6.0,0.2142857142857142,1.0,2,1,0,2.0,31.49,42.703,24.093,0.4690000000000083
2025,Bahrain,R,RUS,4.0,98.378,98.286,SOFT,0,7.0,0.25,1.0,3,1,0,2.0,31.455,42.808,24.115,0.0919999999999987
2025,Bahrain,R,RUS,5.0,98.604,98.378,SOFT,0,8.0,0.2857142857142857,1.0,4,1,0,2.0,31.416,43.034,24.154,0.2259999999999991
2025,Bahrain,R,RUS,6.0,98.467,98.604,SOFT,0,9.0,0.3214285714285714,1.0,5,1,0,2.0,31.427,42.851,24.189,-0.1370000000000004
2025,Bahrain,R,RUS,7.0,98.686,98.467,SOFT,0,10.0,0.3571428571428571,1.0,6,1,0,2.0,31.405,43.002,24.279,0.2190000000000083
2025,Bahrain,R,RUS,8.0,99.007,98.686,SOFT,0,11.0,0.3928571428571428,1.0,7,1,0,2.0,31.534,43.192,24.281,0.3209999999999979
2025,Bahrain,R,RUS,9.0,98.9,99.007,SOFT,0,12.0,0.4285714285714285,1.0,8,1,0,2.0,31.55,43.05,24.3,-0.1069999999999993
2025,Bahrain,R,RUS,10.0,98.889,98.9,SOFT,0,13.0,0.4642857142857143,1.0,9,1,0,2.0,31.528,43.04,24.321,-0.0110000000000098
2025,Bahrain,R,RUS,11.0,99.152,98.889,SOFT,0,14.0,0.5,1.0,10,1,0,2.0,31.474,43.381,24.297,0.2630000000000052
2025,Bahrain,R,RUS,12.0,99.098,99.152,SOFT,0,15.0,0.5357142857142857,1.0,11,1,0,2.0,31.556,43.247,24.295,-0.054000000000002
2025,Bahrain,R,RUS,16.0,98.067,97.828,MEDIUM,1,3.0,0.1071428571428571,2.0,2,1,0,4.0,31.186,42.855,24.026,0.2389999999999901
2025,Bahrain,R,RUS,17.0,98.193,98.067,MEDIUM,1,4.0,0.1428571428571428,2.0,3,1,0,4.0,31.217,42.971,24.005,0.1260000000000047
