Driver,LapNumber,LapTime,Compound,TyreLife,Stint,TrackStatus,PitInTime,PitOutTime,Sector1Time,Sector2Time,Sector3Time,Position,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,Year,GrandPrix,Session
RUS,36.0,0 days 00:01:35.518000,SOFT,7.0,3.0,1,,,0 days 00:00:30.752000,0 days 00:00:41.505000,0 days 00:00:23.261000,2.0,95.518,30.752,41.505,23.261,2025,Bahrain,R
RUS,37.0,0 days 00:01:35.842000,SOFT,8.0,3.0,1,,,0 days 00:00:30.762000,0 days 00:00:41.601000,0 days 00:00:23.479000,2.0,95.842,30.762,41.601,23.479,2025,Bahrain,R
RUS,38.0,0 days 00:01:36.207000,SOFT,9.0,3.0,1,,,,,,2.0,96.207,,,,2025,Bahrain,R
RUS,39.0,0 days 00:01:36.398000,SOFT,10.0,3.0,1,,,,,,2.0,96.398,,,,2025,Bahrain,R
RUS,40.0,0 days 00:01:36.471000,SOFT,11.0,3.0,1,,,,,,2.0,96.471,,,,2025,Bahrain,R
RUS,41.0,0 days 00:01:36.391000,SOFT,12.0,3.0,1,,,,,,2.0,96.391,,,,2025,Bahrain,R
RUS,42.0,0 days 00:01:36.280000,SOFT,13.0,3.0,1,,,,,,2.0,96.28,,,,2025,Bahrain,R
RUS,43.0,0 days 00:01:36.665000,SOFT,14.0,3.0,1,,,,,,2.0,96.665,,,,2025,Bahrain,R
RUS,44.0,0 days 00:01:36.885000,SOFT,15.0,3.0,1,,,,,,2.0,96.885,,,,2025,Bahrain,R
RUS,45.0,0 days 00:01:36.746000,SOFT,16.0,3.0,1,,,,,,2.0,96.746,,,,2025,Bahrain,R
RUS,46.0,0 days 00:01:36.456000,SOFT,17.0,3.0,1,,,,,,2.0,96.456,,,,2025,Bahrain,R
RUS,47.0,0 days 00:01:36.708000,SOFT,18.0,3.0,1,,,,,,2.0,96.708,,,,2025,Bahrain,R
RUS,48.0,0 days 00:01:36.746000,SOFT,19.0,3.0,1,,,,,,2.0,96.746,,,,2025,Bahrain,R
RUS,49.0,0 days 00:01:37.315000,SOFT,20.0,3.0,1,,,,,,2.0,97.315,,,,2025,Bahrain,R
RUS,50.0,0 days 00:01:36.973000,SOFT,21.0,3.0,1,,,,,,2.0,96.973,,,,2025,Bahrain,R
RUS,51.0,0 days 00:01:37.377000,SOFT,22.0,3.0,1,,,,,,2.0,97.377,,,,2025,Bahrain,R
RUS,52.0,0 days 00:01:37.281000,SOFT,23.0,3.0,1,,,,,,2.0,97.281,,,,2025,Bahrain,R
RUS,53.0,0 days 00:01:37.412000,SOFT,24.0,3.0,1,,,,,,2.0,97.412,,,,2025,Bahrain,R
RUS,54.0,0 days 00:01:37.369000,SOFT,25.0,3.0,1,,,,,,2.0,97.369,,,,2025,Bahrain,R
RUS,55.0,0 days 00:01:37.387000,SOFT,26.0,3.0,1,,,,,,2.0,97.387,,,,2025,Bahrain,R
RUS,56.0,0 days 00:01:37.844000,SOFT,27.0,3.0,1,,,,,,2.0,97.844,,,,2025,Bahrain,R
RUS,57.0,0 days 00:01:37.956000,SOFT,28.0,3.0,1,,,,,,2.0,97.956,,,,2025,Bahrain,R
