Year,GrandPrix,Session,Driver,LapNumber,LapTimeSeconds,PreviousLapTime,Compound,CompoundEncoded,TyreLife,TyreLifeNormalized,Stint,StintLap,TrackStatus,IsPitLap,Position,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,LapTimeDelta
2025,Singapore,R,RUS,40.0,96.357,96.248,HARD,2,15.0,0.40540540540540543,2.0,14,1,0,1.0,28.521,40.744,27.092,0.10899999999999466
2025,Singapore,R,RUS,41.0,96.128,96.357,HARD,2,16.0,0.43243243243243246,2.0,15,1,0,1.0,28.47,40.689,26.969,-0.2289999999999992
2025,Singapore,R,RUS,42.0,97.0,96.128,HARD,2,17.0,0.4594594594594595,2.0,16,1,0,1.0,28.553,41.299,27.148,0.8719999999999999
2025,Singapore,R,RUS,43.0,97.065,97.0,HARD,2,18.0,0.4864864864864865,2.0,17,1,0,1.0,28.59,41.08,27.395,0.06499999999999773
2025,Singapore,R,RUS,44.0,97.89,97.065,HARD,2,19.0,0.5135135135135135,2.0,18,1,0,1.0,28.735,41.507,27.648,0.8250000000000028
2025,Singapore,R,RUS,47.0,96.761,97.026,HARD,2,22.0,0.5945945945945946,2.0,20,1,0,1.0,28.601,41.012,27.148,-0.26500000000000057
2025,Singapore,R,RUS,48.0,96.183,96.761,HARD,2,23.0,0.6216216216216216,2.0,21,1,0,1.0,28.519,40.635,27.029,-0.5779999999999887
2025,Singapore,R,RUS,49.0,96.077,96.183,HARD,2,24.0,0.6486486486486487,2.0,22,1,0,1.0,28.493,40.656,26.928,-0.10600000000000875
2025,Singapore,R,RUS,50.0,96.223,96.077,HARD,2,25.0,0.6756756756756757,2.0,23,1,0,1.0,28.464,40.649,27.11,0.1460000000000008
2025,Singapore,R,RUS,51.0,97.317,96.223,HARD,2,26.0,0.7027027027027027,2.0,24,1,0,1.0,28.559,41.158,27.6,1.093999999999994
2025,Singapore,R,RUS,52.0,97.388,97.317,HARD,2,27.0,0.7297297297297297,2.0,25,1,0,1.0,28.764,41.595,27.029,0.07100000000001216
2025,Singapore,R,RUS,53.0,96.261,97.388,HARD,2,28.0,0.7567567567567568,2.0,26,1,0,1.0,28.516,40.779,26.966,-1.1270000000000095
2025,Singapore,R,RUS,54.0,96.254,96.261,HARD,2,29.0,0.7837837837837838,2.0,27,1,0,1.0,28.469,40.806,26.979,-0.006999999999990791
2025,Singapore,R,RUS,55.0,96.153,96.254,HARD,2,30.0,0.8108108108108109,2.0,28,1,0,1.0,28.398,40.824,26.931,-0.10099999999999909
2025,Singapore,R,RUS,56.0,96.333,96.153,HARD,2,31.0,0.8378378378378378,2.0,29,1,0,1.0,28.509,40.845,26.979,0.1799999999999926
2025,Singapore,R,RUS,57.0,96.133,96.333,HARD,2,32.0,0.8648648648648649,2.0,30,1,0,1.0,28.46,40.823,26.85,-0.20000000000000284
2025,Singapore,R,RUS,58.0,96.088,96.133,HARD,2,33.0,0.8918918918918919,2.0,31,1,0,1.0,28.436,40.711,26.941,-0.045000000000001705
2025,Singapore,R,RUS,59.0,96.405,96.088,HARD,2,34.0,0.918918918918919,2.0,32,1,0,1.0,28.511,40.903,26.991,0.3170000000000073
2025,Singapore,R,RUS,60.0,96.381,96.405,HARD,2,35.0,0.9459459459459459,2.0,33,1,0,1.0,28.536,40.846,26.999,-0.02400000000000091
2025,Singapore,R,RUS,61.0,96.257,96.381,HARD,2,36.0,0.972972972972973,2.0,34,1,0,1.0,28.465,40.817,26.975,-0.12399999999999523
2025,Singapore,R,RUS,62.0,96.455,96.257,HARD,2,37.0,1.0,2.0,35,1,0,1.0,28.421,40.964,27.07,0.1979999999999933
